account_id,customer_id,account_type,base_currency,market,country_code,open_date,account_status,risk_rating,maker_checker_required,access_scope,last_review_date
ACC-0000332,CUST-000085,SEGREGATED,EUR,XETRA,DE,2024-11-25,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-01-05
ACC-0000333,CUST-000411,SAFEKEEPING,USD,NYSE,US,2020-07-08,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-06
ACC-0000334,CUST-000043,PLEDGE,USD,NYSE,US,2020-06-08,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-18
ACC-0000335,CUST-000418,CASH,USD,NYSE,US,2024-10-21,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-06-04
ACC-0000336,CUST-000382,PLEDGE,USD,NYSE,US,2023-07-29,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-05-06
ACC-0000337,CUST-000106,CASH,USD,NYSE,US,2025-08-13,ACTIVE,LOW,Y,OPS_RESTRICTED,2026-03-09
ACC-0000338,CUST-000331,SAFEKEEPING,USD,NYSE,US,2026-03-31,ACTIVE,LOW,Y,OPS_RESTRICTED,2026-06-04
ACC-0000339,CUST-000456,SEGREGATED,USD,NYSE,US,2017-08-26,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-05-04
ACC-0000340,CUST-000193,OMNIBUS,CAD,TSX,CA,2025-10-14,CLOSED,LOW,Y,OPS_STANDARD,2025-07-13
ACC-0000341,CUST-000409,CASH,USD,NYSE,US,2026-03-30,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-01-13
ACC-0000342,CUST-000243,SEGREGATED,AUD,ASX,AU,2026-03-12,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-10
ACC-0000343,CUST-000191,SEGREGATED,USD,NYSE,US,2023-08-27,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-24
ACC-0000344,CUST-000443,OMNIBUS,SGD,SGX,SG,2025-01-03,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-08
ACC-0000345,CUST-000452,PLEDGE,USD,NYSE,US,2017-01-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-13
ACC-0000346,CUST-000316,SAFEKEEPING,USD,NASDAQ,US,2026-04-11,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-06-19
ACC-0000347,CUST-000114,PLEDGE,CAD,TSX,CA,2026-05-28,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-13
ACC-0000348,CUST-000454,PLEDGE,USD,NASDAQ,US,2026-02-28,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-29
ACC-0000349,CUST-000056,SAFEKEEPING,USD,NASDAQ,US,2022-05-12,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-24
ACC-0000350,CUST-000249,OMNIBUS,USD,NYSE,US,2022-05-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-06-03
ACC-0000351,CUST-000037,PLEDGE,EUR,XETRA,DE,2026-03-11,CLOSED,LOW,Y,OPS_STANDARD,2026-05-13
ACC-0000352,CUST-000331,PLEDGE,USD,NYSE,US,2024-11-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-06
ACC-0000353,CUST-000294,PLEDGE,AUD,ASX,AU,2026-04-06,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-03
ACC-0000354,CUST-000496,SAFEKEEPING,USD,NASDAQ,US,2026-02-13,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-02-17
ACC-0000355,CUST-000005,OMNIBUS,USD,NYSE,US,2024-06-19,RESTRICTED,LOW,Y,OPS_STANDARD,2025-03-19
ACC-0000356,CUST-000229,CASH,SGD,SGX,SG,2021-05-20,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-23
ACC-0000357,CUST-000210,OMNIBUS,USD,NASDAQ,US,2024-12-25,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-03
ACC-0000358,CUST-000141,OMNIBUS,USD,NYSE,US,2019-09-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-12
ACC-0000359,CUST-000102,SAFEKEEPING,EUR,EURONEXT,FR,2025-03-23,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-11
ACC-0000360,CUST-000325,SAFEKEEPING,USD,NYSE,US,2017-12-23,DORMANT,MEDIUM,Y,OPS_SENSITIVE,2025-09-12
ACC-0000361,CUST-000033,SAFEKEEPING,USD,NYSE,US,2024-07-07,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-11
ACC-0000362,CUST-000481,SAFEKEEPING,USD,NASDAQ,US,2025-08-14,DORMANT,LOW,Y,OPS_STANDARD,2025-08-23
ACC-0000363,CUST-000119,PLEDGE,AUD,ASX,AU,2025-12-01,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2026-03-10
ACC-0000364,CUST-000080,SEGREGATED,USD,NYSE,US,2024-10-31,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-21
ACC-0000365,CUST-000273,SEGREGATED,USD,NYSE,US,2024-10-30,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-21
ACC-0000366,CUST-000419,PLEDGE,EUR,EURONEXT,FR,2025-02-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-06-01
ACC-0000367,CUST-000302,OMNIBUS,USD,NASDAQ,US,2023-10-20,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-02
ACC-0000368,CUST-000250,PLEDGE,GBP,LSE,GB,2022-02-16,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-04-22
ACC-0000369,CUST-000496,SEGREGATED,USD,NASDAQ,US,2018-05-11,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-02-01
ACC-0000370,CUST-000431,SAFEKEEPING,CAD,TSX,CA,2019-02-28,ACTIVE,LOW,Y,OPS_STANDARD,2025-07-21
ACC-0000371,CUST-000425,CASH,USD,NASDAQ,US,2019-03-21,ACTIVE,LOW,Y,OPS_SENSITIVE,2026-01-30
ACC-0000372,CUST-000405,CASH,USD,NYSE,US,2025-05-22,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-18
ACC-0000373,CUST-000062,CASH,GBP,LSE,GB,2022-09-08,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-07
ACC-0000374,CUST-000072,SEGREGATED,SGD,SGX,SG,2025-08-29,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-03-25
ACC-0000375,CUST-000224,SEGREGATED,USD,NASDAQ,US,2024-04-26,CLOSED,LOW,Y,OPS_RESTRICTED,2025-09-01
ACC-0000376,CUST-000022,PLEDGE,GBP,LSE,GB,2023-01-02,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-24
ACC-0000377,CUST-000090,PLEDGE,USD,NYSE,US,2025-04-23,ACTIVE,HIGH,Y,OPS_STANDARD,2026-03-01
ACC-0000378,CUST-000332,CASH,EUR,XETRA,DE,2025-08-25,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-17
ACC-0000379,CUST-000124,CASH,USD,NASDAQ,US,2023-09-09,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-17
ACC-0000380,CUST-000255,SEGREGATED,USD,NASDAQ,US,2024-08-25,DORMANT,MEDIUM,Y,OPS_STANDARD,2026-01-12
ACC-0000381,CUST-000151,CASH,USD,NYSE,US,2020-06-15,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-17
ACC-0000382,CUST-000255,PLEDGE,USD,NASDAQ,US,2020-05-27,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-05
ACC-0000383,CUST-000378,CASH,JPY,TSE,JP,2023-10-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-05-14
ACC-0000384,CUST-000321,PLEDGE,SGD,SGX,SG,2025-12-26,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-10-21
ACC-0000385,CUST-000402,SAFEKEEPING,USD,NYSE,US,2022-05-08,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-09-19
ACC-0000386,CUST-000105,PLEDGE,CAD,TSX,CA,2025-03-28,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-04-06
ACC-0000387,CUST-000014,OMNIBUS,USD,NYSE,US,2023-06-05,ACTIVE,LOW,Y,OPS_STANDARD,2026-02-11
ACC-0000388,CUST-000041,CASH,EUR,XETRA,DE,2024-03-23,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-27
ACC-0000389,CUST-000104,CASH,CAD,TSX,CA,2025-07-07,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-15
ACC-0000390,CUST-000266,SAFEKEEPING,GBP,LSE,GB,2025-05-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-05
ACC-0000391,CUST-000446,SEGREGATED,USD,NYSE,US,2023-03-14,ACTIVE,LOW,Y,OPS_STANDARD,2026-01-17
ACC-0000392,CUST-000456,OMNIBUS,USD,NYSE,US,2020-07-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-01-26
ACC-0000393,CUST-000199,SAFEKEEPING,EUR,EURONEXT,FR,2026-01-10,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-09
ACC-0000394,CUST-000412,SEGREGATED,USD,NASDAQ,US,2022-07-27,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-14
ACC-0000395,CUST-000490,OMNIBUS,USD,NASDAQ,US,2026-04-30,CLOSED,LOW,Y,OPS_SENSITIVE,2026-05-21
ACC-0000396,CUST-000054,OMNIBUS,USD,NYSE,US,2026-03-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-25
ACC-0000397,CUST-000016,PLEDGE,USD,NASDAQ,US,2025-09-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-07-18
ACC-0000398,CUST-000234,SAFEKEEPING,GBP,LSE,GB,2019-04-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-15
ACC-0000399,CUST-000006,PLEDGE,SGD,SGX,SG,2021-06-18,ACTIVE,HIGH,Y,OPS_STANDARD,2025-04-20
ACC-0000400,CUST-000137,SEGREGATED,JPY,TSE,JP,2023-02-10,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-15
ACC-0000401,CUST-000041,SAFEKEEPING,EUR,XETRA,DE,2022-01-16,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-30
ACC-0000402,CUST-000422,SEGREGATED,JPY,TSE,JP,2021-11-19,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-23
ACC-0000403,CUST-000403,CASH,USD,NASDAQ,US,2023-04-05,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-06
ACC-0000404,CUST-000481,OMNIBUS,USD,NYSE,US,2026-05-23,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-08-31
ACC-0000405,CUST-000412,SAFEKEEPING,USD,NYSE,US,2025-08-05,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-25
ACC-0000406,CUST-000178,OMNIBUS,USD,NASDAQ,US,2024-08-17,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-04-08
ACC-0000407,CUST-000060,SEGREGATED,GBP,LSE,GB,2020-01-13,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-09-14
ACC-0000408,CUST-000055,SAFEKEEPING,CAD,TSX,CA,2026-04-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-01-24
ACC-0000409,CUST-000009,SAFEKEEPING,USD,NASDAQ,US,2022-04-02,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-10-24
ACC-0000410,CUST-000308,SEGREGATED,USD,NASDAQ,US,2024-06-25,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-07-08
ACC-0000411,CUST-000045,OMNIBUS,JPY,TSE,JP,2026-01-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-31
ACC-0000412,CUST-000135,CASH,USD,NASDAQ,US,2021-02-12,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-03
ACC-0000413,CUST-000237,PLEDGE,USD,NASDAQ,US,2024-04-03,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-27
ACC-0000414,CUST-000376,SAFEKEEPING,USD,NYSE,US,2024-09-06,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-17
ACC-0000415,CUST-000427,CASH,USD,NASDAQ,US,2019-07-31,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-23
ACC-0000416,CUST-000098,SAFEKEEPING,GBP,LSE,GB,2024-08-24,ACTIVE,LOW,Y,OPS_STANDARD,2025-10-30
ACC-0000417,CUST-000441,OMNIBUS,USD,NYSE,US,2022-10-20,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-07
ACC-0000418,CUST-000314,PLEDGE,USD,NASDAQ,US,2026-03-09,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-04
ACC-0000419,CUST-000496,SEGREGATED,USD,NYSE,US,2025-02-15,ACTIVE,LOW,Y,OPS_STANDARD,2026-05-11
ACC-0000420,CUST-000406,SAFEKEEPING,CAD,TSX,CA,2025-11-05,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-02
ACC-0000421,CUST-000497,PLEDGE,USD,NYSE,US,2024-11-05,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-26
ACC-0000422,CUST-000202,SAFEKEEPING,SGD,SGX,SG,2026-04-04,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-05
ACC-0000423,CUST-000183,CASH,EUR,EURONEXT,FR,2024-04-25,ACTIVE,LOW,Y,OPS_STANDARD,2025-02-01
ACC-0000424,CUST-000109,CASH,USD,NASDAQ,US,2025-11-21,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-08-02
ACC-0000425,CUST-000476,SEGREGATED,EUR,XETRA,DE,2022-04-25,ACTIVE,HIGH,Y,OPS_SENSITIVE,2025-09-29
ACC-0000426,CUST-000336,CASH,USD,NYSE,US,2026-05-29,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-17
ACC-0000427,CUST-000338,CASH,EUR,EURONEXT,FR,2018-06-03,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-17
ACC-0000428,CUST-000188,OMNIBUS,USD,NASDAQ,US,2026-02-06,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-09-21
ACC-0000429,CUST-000032,PLEDGE,USD,NYSE,US,2018-03-28,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-25
ACC-0000430,CUST-000137,OMNIBUS,JPY,TSE,JP,2019-11-16,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-01-25
ACC-0000431,CUST-000352,SAFEKEEPING,GBP,LSE,GB,2026-02-12,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-06-08
ACC-0000432,CUST-000215,SAFEKEEPING,CAD,TSX,CA,2023-05-23,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2026-04-08
ACC-0000433,CUST-000035,PLEDGE,AUD,ASX,AU,2024-01-13,CLOSED,LOW,Y,OPS_STANDARD,2026-06-21
ACC-0000434,CUST-000409,PLEDGE,USD,NYSE,US,2023-12-06,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2025-06-03
ACC-0000435,CUST-000194,CASH,SGD,SGX,SG,2023-04-24,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-20
ACC-0000436,CUST-000320,OMNIBUS,CAD,TSX,CA,2023-11-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-02
ACC-0000437,CUST-000496,SEGREGATED,USD,NYSE,US,2018-02-05,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-04-19
ACC-0000438,CUST-000216,SAFEKEEPING,CAD,TSX,CA,2024-02-05,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-25
ACC-0000439,CUST-000341,CASH,USD,NYSE,US,2025-08-25,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-11-28
ACC-0000440,CUST-000105,CASH,CAD,TSX,CA,2025-03-10,DORMANT,MEDIUM,Y,OPS_STANDARD,2026-05-04
ACC-0000441,CUST-000154,OMNIBUS,USD,NASDAQ,US,2025-06-28,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-03
ACC-0000442,CUST-000357,OMNIBUS,USD,NYSE,US,2019-12-01,DORMANT,LOW,Y,OPS_STANDARD,2025-11-01
ACC-0000443,CUST-000422,OMNIBUS,JPY,TSE,JP,2024-08-07,ACTIVE,LOW,Y,OPS_STANDARD,2026-03-29
ACC-0000444,CUST-000376,PLEDGE,USD,NASDAQ,US,2021-03-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-15
ACC-0000445,CUST-000169,PLEDGE,USD,NYSE,US,2019-03-23,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2026-03-29
ACC-0000446,CUST-000005,SAFEKEEPING,USD,NASDAQ,US,2025-02-19,ACTIVE,LOW,Y,OPS_STANDARD,2025-11-02
ACC-0000447,CUST-000025,CASH,USD,NYSE,US,2018-02-16,RESTRICTED,MEDIUM,Y,OPS_STANDARD,2026-05-13
ACC-0000448,CUST-000258,PLEDGE,JPY,TSE,JP,2025-08-09,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-25
ACC-0000449,CUST-000061,SAFEKEEPING,USD,NASDAQ,US,2021-02-16,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-06
ACC-0000450,CUST-000366,SAFEKEEPING,USD,NYSE,US,2025-04-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-16
ACC-0000451,CUST-000128,CASH,CAD,TSX,CA,2025-10-04,ACTIVE,HIGH,Y,OPS_RESTRICTED,2025-01-18
ACC-0000452,CUST-000335,SAFEKEEPING,USD,NYSE,US,2025-05-17,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-23
ACC-0000453,CUST-000314,SAFEKEEPING,USD,NASDAQ,US,2025-11-09,ACTIVE,LOW,Y,OPS_STANDARD,2025-08-10
ACC-0000454,CUST-000345,PLEDGE,USD,NYSE,US,2024-04-08,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-11-28
ACC-0000455,CUST-000026,CASH,USD,NASDAQ,US,2020-12-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-03-04
ACC-0000456,CUST-000042,OMNIBUS,USD,NASDAQ,US,2022-08-07,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2026-06-28
ACC-0000457,CUST-000157,SEGREGATED,USD,NYSE,US,2023-12-20,ACTIVE,HIGH,Y,OPS_STANDARD,2026-04-24
ACC-0000458,CUST-000061,SAFEKEEPING,USD,NASDAQ,US,2023-10-19,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-02
ACC-0000459,CUST-000050,SAFEKEEPING,EUR,XETRA,DE,2025-07-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-01-10
ACC-0000460,CUST-000010,SEGREGATED,AUD,ASX,AU,2021-08-08,CLOSED,MEDIUM,Y,OPS_SENSITIVE,2025-11-11
ACC-0000461,CUST-000194,PLEDGE,SGD,SGX,SG,2025-05-14,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-02-14
ACC-0000462,CUST-000024,SAFEKEEPING,CAD,TSX,CA,2026-04-20,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-01-28
ACC-0000463,CUST-000499,SEGREGATED,USD,NASDAQ,US,2023-10-28,ACTIVE,LOW,Y,OPS_STANDARD,2025-04-26
ACC-0000464,CUST-000474,PLEDGE,JPY,TSE,JP,2026-03-03,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-03-22
ACC-0000465,CUST-000396,SEGREGATED,AUD,ASX,AU,2026-05-29,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-14
ACC-0000466,CUST-000225,CASH,AUD,ASX,AU,2022-03-06,ACTIVE,LOW,Y,OPS_STANDARD,2026-02-21
ACC-0000467,CUST-000060,OMNIBUS,GBP,LSE,GB,2025-12-13,ACTIVE,HIGH,Y,OPS_STANDARD,2025-10-28
ACC-0000468,CUST-000214,SEGREGATED,USD,NASDAQ,US,2026-03-28,DORMANT,LOW,Y,OPS_SENSITIVE,2025-08-19
ACC-0000469,CUST-000256,CASH,CAD,TSX,CA,2019-11-04,ACTIVE,MEDIUM,Y,OPS_STANDARD,2026-04-04
ACC-0000470,CUST-000421,CASH,EUR,EURONEXT,FR,2020-07-19,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-10-06
ACC-0000471,CUST-000015,SAFEKEEPING,USD,NASDAQ,US,2025-11-02,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-09-30
ACC-0000472,CUST-000453,SEGREGATED,EUR,XETRA,DE,2023-02-05,RESTRICTED,LOW,Y,OPS_STANDARD,2025-07-23
ACC-0000473,CUST-000143,SEGREGATED,USD,NASDAQ,US,2025-10-21,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-06-03
ACC-0000474,CUST-000001,CASH,AUD,ASX,AU,2025-10-11,ACTIVE,LOW,Y,OPS_STANDARD,2025-05-01
ACC-0000475,CUST-000434,SAFEKEEPING,USD,NYSE,US,2026-02-05,ACTIVE,LOW,Y,OPS_RESTRICTED,2025-02-01
ACC-0000476,CUST-000330,CASH,USD,NASDAQ,US,2022-03-22,CLOSED,MEDIUM,Y,OPS_STANDARD,2026-05-06
ACC-0000477,CUST-000168,PLEDGE,GBP,LSE,GB,2021-04-30,ACTIVE,LOW,Y,OPS_STANDARD,2026-04-30
ACC-0000478,CUST-000462,SEGREGATED,CAD,TSX,CA,2023-03-30,ACTIVE,LOW,Y,OPS_STANDARD,2025-06-26
ACC-0000479,CUST-000461,OMNIBUS,USD,NYSE,US,2019-09-17,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-08-16
ACC-0000480,CUST-000298,PLEDGE,USD,NYSE,US,2025-07-26,ACTIVE,MEDIUM,Y,OPS_SENSITIVE,2025-06-17
ACC-0000481,CUST-000232,SAFEKEEPING,USD,NYSE,US,2026-01-19,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-06
ACC-0000482,CUST-000288,CASH,GBP,LSE,GB,2023-11-06,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-24
ACC-0000483,CUST-000437,OMNIBUS,USD,NYSE,US,2020-01-02,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-12-23
ACC-0000484,CUST-000102,OMNIBUS,EUR,EURONEXT,FR,2025-05-31,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-31
ACC-0000485,CUST-000261,OMNIBUS,USD,NYSE,US,2026-02-18,ACTIVE,HIGH,Y,OPS_STANDARD,2025-08-16
ACC-0000486,CUST-000042,SAFEKEEPING,USD,NYSE,US,2025-03-29,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-05-04
ACC-0000487,CUST-000031,SEGREGATED,EUR,EURONEXT,FR,2022-03-11,RESTRICTED,LOW,Y,OPS_STANDARD,2025-12-31
ACC-0000488,CUST-000395,SAFEKEEPING,EUR,XETRA,DE,2021-03-14,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-11
ACC-0000489,CUST-000145,PLEDGE,USD,NASDAQ,US,2023-06-08,ACTIVE,MEDIUM,Y,OPS_STANDARD,2025-02-12
ACC-0000490,CUST-000309,SAFEKEEPING,GBP,LSE,GB,2024-01-15,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-14
ACC-0000491,CUST-000137,PLEDGE,JPY,TSE,JP,2021-07-14,ACTIVE,MEDIUM,Y,OPS_RESTRICTED,2025-03-13
ACC-0000492,CUST-000261,PLEDGE,USD,NASDAQ,US,2025-07-29,ACTIVE,HIGH,Y,OPS_SENSITIVE,2026-01-24
ACC-0000493,CUST-000438,OMNIBUS,AUD,ASX,AU,2024-08-22,ACTIVE,LOW,Y,OPS_STANDARD,2026-06-25
ACC-0000494,CUST-000006,SAFEKEEPING,SGD,SGX,SG,2020-01-01,ACTIVE,HIGH,Y,OPS_STANDARD,2025-03-21
ACC-0000495,CUST-000086,SEGREGATED,CAD,TSX,CA,2025-08-12,ACTIVE,LOW,Y,OPS_STANDARD,2025-12-28
ACC-0000496,CUST-000342,CASH,SGD,SGX,SG,2024-09-02,ACTIVE,LOW,Y,OPS_STANDARD,2025-09-09
ACC-0000497,CUST-000093,PLEDGE,USD,NYSE,US,2025-07-18,ACTIVE,LOW,Y,OPS_SENSITIVE,2025-10-16
ACC-0000498,CUST-000044,CASH,SGD,SGX,SG,2021-08-23,DORMANT,MEDIUM,Y,OPS_STANDARD,2025-11-07
